Class,1x,1y,1z,2x,2y,2z,3x,3y,3z,4x,4y,4z,5x,5y,5z,6x,6y,6z,7x,7y,7z,8x,8y,8z,9x,9y,9z,10x,10y,10z,11x,11y,11z,12x,12y,12z,13x,13y,13z,14x,14y,14z,15x,15y,15z,16x,16y,16z,17x,17y,17z,18x,18y,18z,19x,19y,19z,20x,20y,20z,21x,21y,21z,22x,22y,22z,23x,23y,23z,24x,24y,24z,25x,25y,25z,26x,26y,26z,27x,27y,27z,28x,28y,28z,29x,29y,29z,30x,30y,30z,31x,31y,31z,32x,32y,32z,33x,33y,33z
D_flat,0.423166096,0.455552667,-0.214242816,0.424830437,0.440276176,-0.192463964,0.427978128,0.439006686,-0.192493722,0.431019545,0.437714547,-0.19259128,0.415647089,0.444394082,-0.197609276,0.412634671,0.446078837,-0.197640046,0.40959692,0.44754523,-0.197718531,0.432866335,0.443925858,-0.080835953,0.402312934,0.456355125,-0.103173062,0.42998156,0.468016446,-0.172480926,0.418863356,0.471945792,-0.179438531,0.458389103,0.515551507,-0.043642677,0.39146176,0.52128613,-0.147079587,0.477492422,0.42394194,-0.128795892,0.391212493,0.41501528,-0.346957982,0.483265221,0.312705874,-0.208086535,0.452316701,0.347172767,-0.429062277,0.488933265,0.275322825,-0.237757832,0.464357138,0.328709692,-0.472907007,0.48499918,0.273858607,-0.239523008,0.465219975,0.322257966,-0.454478174,0.481589466,0.289963841,-0.214805365,0.461103022,0.335604489,-0.429092497,0.475554854,0.777161717,0.025060723,0.42251277,0.802023053,-0.025027394,0.551773012,0.923747659,-0.061679065,0.431665808,0.978287101,-0.031930111,0.597536147,1.00317955,0.111163594,0.43303147,1.130700588,0.164100081,0.61718452,1.045662284,0.123179272,0.436309665,1.143800974,0.178742796,0.641111016,1.030855298,0.010326148,0.43908754,1.199371576,0.057684183
D_flat,0.4232108,0.455820888,-0.214746118,0.425031036,0.440499485,-0.192914084,0.428203642,0.439304233,-0.192944869,0.431238323,0.438141137,-0.193046302,0.415690094,0.444494367,-0.198206097,0.412650347,0.446145922,-0.198240072,0.409600973,0.447591275,-0.198323309,0.43301779,0.444442749,-0.081569053,0.402275473,0.456372827,-0.105270997,0.429986566,0.468409479,-0.173205748,0.418843031,0.472139627,-0.180562526,0.45840326,0.515806139,-0.043686576,0.391381741,0.521783829,-0.146188766,0.477434248,0.423671603,-0.123301268,0.390435189,0.414680302,-0.339515388,0.483281612,0.311881185,-0.183273941,0.445274413,0.373273641,-0.416853279,0.488948822,0.274971098,-0.20961535,0.459203571,0.337417781,-0.46042341,0.485087246,0.273571938,-0.212101266,0.465816736,0.321649909,-0.443246931,0.481653273,0.289500058,-0.189828858,0.457018226,0.349553674,-0.417146593,0.475582033,0.777334929,0.02504597,0.422541916,0.80250442,-0.025013134,0.552145422,0.924507976,-0.058520198,0.431583822,0.978362799,-0.032180432,0.597437561,1.003037095,0.12213663,0.433197975,1.131018877,0.163571388,0.61709702,1.044572592,0.135131896,0.436548412,1.144166112,0.178207755,0.641028583,1.029393554,0.025582233,0.439114898,1.199496388,0.057478331
D_flat,0.423157543,0.456571609,-0.212323576,0.424987406,0.441132903,-0.190206885,0.428171396,0.439873219,-0.190233454,0.431208074,0.438684344,-0.190351173,0.415600479,0.445329696,-0.195911482,0.412549078,0.446998566,-0.195952281,0.409495354,0.448464721,-0.196048394,0.433006436,0.444713801,-0.078942142,0.402276933,0.456887484,-0.104781821,0.429977417,0.468866646,-0.170802265,0.418788761,0.472702622,-0.178853735,0.458523601,0.515924931,-0.035284854,0.391308874,0.52292037,-0.137409061,0.477447361,0.42299509,-0.073600486,0.389610231,0.414693534,-0.301370531,0.483282715,0.311309963,-0.103900589,0.436767399,0.34936133,-0.353078663,0.488963276,0.274805754,-0.125469625,0.455936968,0.341934741,-0.393275023,0.485140949,0.273388326,-0.129415661,0.460718006,0.330469102,-0.374753147,0.481667221,0.289222986,-0.110427335,0.454431832,0.355628043,-0.352911115,0.475613177,0.777400613,0.02496193,0.422544777,0.802931786,-0.024926892,0.552394569,0.925007522,-0.057591714,0.431562126,0.978410661,-0.036602046,0.597020388,1.002703071,0.124126695,0.433191299,1.130888224,0.163408756,0.617035985,1.043906331,0.137228876,0.436531454,1.143897295,0.178414539,0.640999734,1.028553009,0.028153714,0.439125687,1.198891163,0.058839768
D_flat,0.423162699,0.456654102,-0.202808112,0.424991071,0.441254854,-0.179613709,0.428174555,0.439990491,-0.179648519,0.431208432,0.438809961,-0.179776907,0.415599197,0.44555223,-0.185032785,0.41254434,0.447273254,-0.185063779,0.409485042,0.448804379,-0.185150579,0.433007658,0.44477281,-0.067041732,0.40228349,0.457209438,-0.090736493,0.429988444,0.468892843,-0.161135882,0.418788493,0.47283712,-0.168633759,0.458587974,0.515966356,-0.022871161,0.391293764,0.523321211,-0.121066071,0.477465212,0.422804356,-0.051141448,0.388980538,0.412810057,-0.271316767,0.483260781,0.311291575,-0.074446216,0.431760848,0.333215237,-0.31078136,0.488976538,0.274849415,-0.094941564,0.455973476,0.33452186,-0.349526256,0.485187382,0.273400128,-0.098508619,0.459210068,0.330708683,-0.332613528,0.481695235,0.289192349,-0.080729924,0.45471701,0.353760391,-0.31122309,0.475630432,0.777707815,0.024605807,0.422568142,0.803491473,-0.024562184,0.55283922,0.925610542,-0.05756668,0.431434214,0.979013562,-0.039948024,0.597013831,1.002707243,0.125346974,0.4332304,1.131288767,0.162423939,0.617263317,1.043730021,0.13855274,0.436594665,1.144351006,0.177743942,0.641020179,1.029769182,0.029059272,0.439131588,1.198924065,0.057667881
D_flat,0.423252106,0.456795454,-0.202005342,0.425067246,0.441446811,-0.179084614,0.428239107,0.440193653,-0.179116905,0.431249619,0.43903169,-0.179240301,0.415646017,0.445738345,-0.184796154,0.412577808,0.447464764,-0.18482621,0.409508318,0.449007839,-0.184914574,0.43304047,0.444862336,-0.066946283,0.402303636,0.457410306,-0.0912688,0.430066675,0.469043404,-0.160299078,0.418819726,0.472985208,-0.168253884,0.458599627,0.515871525,-0.021453243,0.391254663,0.523327947,-0.123228863,0.477417886,0.42264685,-0.045543112,0.388819963,0.411674976,-0.280387819,0.483232588,0.311158568,-0.06574811,0.447831064,0.340664327,-0.3197923,0.488984048,0.274834454,-0.084370382,0.460977376,0.333888918,-0.358714342,0.485231787,0.273357183,-0.089375362,0.463408709,0.326421559,-0.340421736,0.481704086,0.289121032,-0.07237111,0.45717445,0.352343678,-0.319341391,0.475609779,0.777804077,0.024588261,0.422567129,0.803821325,-0.024544658,0.552840233,0.925596178,-0.057618611,0.43135199,0.979503453,-0.037674438,0.597028315,1.002557755,0.123681329,0.432902008,1.131310105,0.168635443,0.617534041,1.043435216,0.13665548,0.436334074,1.144380093,0.184359178,0.640862942,1.02881825,0.027286854,0.438509703,1.198982239,0.063779779
D_flat,0.423267782,0.456946999,-0.199714631,0.425106913,0.441691816,-0.176742226,0.428267568,0.44047755,-0.17677182,0.431264251,0.439367265,-0.176891103,0.415680945,0.445892453,-0.182255566,0.412607431,0.447589993,-0.182281703,0.409531415,0.449114174,-0.182366505,0.433042198,0.445143044,-0.065589532,0.402308643,0.457496166,-0.088947758,0.430066407,0.469198108,-0.158473805,0.418814242,0.473072559,-0.166019291,0.458599508,0.515877724,-0.021597277,0.391130954,0.523325205,-0.121183977,0.477436632,0.422423095,-0.046558701,0.388623685,0.410229534,-0.26712212,0.483262688,0.311109751,-0.067020833,0.437445104,0.331437707,-0.299871325,0.489047587,0.274840087,-0.085190162,0.4602364,0.331043154,-0.337957233,0.485310405,0.273362696,-0.089605637,0.460505575,0.32862255,-0.319933921,0.481807142,0.289067149,-0.073308364,0.457130134,0.350595146,-0.299514443,0.47552529,0.777866185,0.023729958,0.422521532,0.803864181,-0.02368575,0.552778363,0.925516367,-0.057677288,0.43137607,0.979503036,-0.034673624,0.597694576,1.00155592,0.122871719,0.432502359,1.130693316,0.169866681,0.620664239,1.035042048,0.135726959,0.435903847,1.143705964,0.185327083,0.641181886,1.026132584,0.026842436,0.43826884,1.198274016,0.065074168
D_flat,0.423725307,0.45699963,-0.199667662,0.425319523,0.441921532,-0.176784649,0.428406298,0.440771937,-0.176815495,0.431344897,0.4397102,-0.176931158,0.415945113,0.445990205,-0.182331741,0.412835926,0.447669774,-0.182357967,0.40974474,0.449180305,-0.182442486,0.433024406,0.44544068,-0.065882392,0.402352482,0.457638711,-0.089213565,0.430269063,0.469296306,-0.158509463,0.419053495,0.473109931,-0.166049063,0.45851627,0.515858054,-0.022942688,0.390975922,0.523141265,-0.126545638,0.47737661,0.422427833,-0.060551006,0.388892472,0.410745919,-0.29216969,0.483264923,0.311278731,-0.098215453,0.433527321,0.330266178,-0.350757778,0.489101559,0.27498886,-0.120217681,0.455620915,0.33814466,-0.392838895,0.485385329,0.273386985,-0.123988405,0.457955897,0.330195665,-0.372140497,0.481859148,0.289080739,-0.10474471,0.456509918,0.350335896,-0.349742919,0.475393951,0.777737439,0.023833575,0.422440469,0.803747535,-0.023791414,0.552591681,0.923969626,-0.05773269,0.431429088,0.979559898,-0.034691121,0.60141784,1.001554251,0.120213136,0.432234287,1.12933743,0.169492543,0.616613507,1.01292026,0.132695824,0.435542911,1.141756058,0.184948355,0.645945907,1.021330118,0.023775201,0.438258886,1.19733119,0.065700576
D_flat,0.423812956,0.456879556,-0.190968752,0.425440252,0.441925853,-0.167613357,0.428486913,0.440789253,-0.167645946,0.431385994,0.439725459,-0.167754948,0.416098207,0.44588992,-0.173312753,0.412990481,0.447531044,-0.173335403,0.409910679,0.449004799,-0.173416302,0.433023214,0.445484072,-0.059111498,0.402404606,0.457574874,-0.083512865,0.43027243,0.469225317,-0.151281148,0.419073433,0.472920179,-0.158918664,0.458481699,0.515871167,-0.020156031,0.390926182,0.523129463,-0.124606036,0.477368593,0.422460526,-0.052075751,0.389102399,0.410772145,-0.287253112,0.483314574,0.311266035,-0.083596133,0.426445961,0.330445468,-0.341460317,0.489256203,0.275510162,-0.103394106,0.434268147,0.326267242,-0.381961167,0.48562178,0.27351737,-0.108879939,0.438816071,0.327431053,-0.362894386,0.482115984,0.289076954,-0.090698868,0.438616604,0.339361489,-0.341045707,0.475356162,0.777508438,0.023854597,0.422421992,0.80362767,-0.023811569,0.552311242,0.922522068,-0.057673283,0.43165192,0.979443967,-0.033154357,0.601257741,1.000921726,0.114372872,0.432139069,1.127653956,0.169359714,0.619569838,1.017158389,0.12606971,0.435389191,1.140143394,0.184346437,0.645795345,1.019410133,0.017891254,0.438257605,1.195691347,0.065067232
D_flat,0.423828781,0.456926852,-0.188132375,0.425441414,0.441976726,-0.164957717,0.428483725,0.440834075,-0.164993346,0.431373447,0.439761609,-0.165102318,0.416105926,0.445927054,-0.171217829,0.413005412,0.447555631,-0.171239585,0.409937441,0.44902128,-0.171324596,0.432934821,0.445494682,-0.055779643,0.40245682,0.45757708,-0.08269044,0.430273205,0.469236165,-0.147957072,0.41910094,0.472926706,-0.156337053,0.458397716,0.515874267,-0.015243804,0.390809953,0.523126066,-0.125023767,0.477211535,0.422945023,-0.041022915,0.389134794,0.411648303,-0.289005399,0.483490169,0.311946541,-0.070539735,0.428845018,0.331365198,-0.347494155,0.490039676,0.276338726,-0.089929946,0.439250141,0.33950597,-0.389499247,0.486703724,0.273643583,-0.097952858,0.442044199,0.331090808,-0.369648248,0.483031571,0.289115578,-0.078599595,0.441238552,0.340217173,-0.346720666,0.47535342,0.777495086,0.024136199,0.42238155,0.803676784,-0.024082163,0.552308798,0.922438741,-0.057687432,0.431745291,0.979420245,-0.032732826,0.601137042,1.000755787,0.110117733,0.431866169,1.126766562,0.173234463,0.620966375,1.018742442,0.121544026,0.435041904,1.138999224,0.188958853,0.645660281,1.018165946,0.012970624,0.4380458,1.194730878,0.07268443
D_flat,0.423978627,0.456935197,-0.186164379,0.425520331,0.442012012,-0.162669927,0.428516626,0.440899611,-0.162705019,0.431379259,0.439862013,-0.162815019,0.416311026,0.445936084,-0.169943526,0.413235605,0.447560638,-0.169965312,0.410217673,0.449021697,-0.170050904,0.432899386,0.445594758,-0.052263331,0.402700096,0.457579434,-0.08325173,0.430287689,0.469259441,-0.145552993,0.419206321,0.472933531,-0.155308932,0.458272874,0.516325295,-0.008975093,0.390808493,0.523521125,-0.125444785,0.477088451,0.423501164,-0.021123907,0.389310181,0.412081033,-0.290753186,0.483683199,0.312306434,-0.038078271,0.43017298,0.332076728,-0.343581259,0.490472883,0.276939213,-0.054068767,0.442779303,0.344859749,-0.383791625,0.48744306,0.273803592,-0.062357642,0.4449628,0.333219081,-0.364303619,0.483806223,0.289117396,-0.045913633,0.444323361,0.350731164,-0.342672646,0.475342751,0.777501822,0.024753433,0.422369897,0.803934574,-0.024692684,0.552306354,0.92243731,-0.054671519,0.431770712,0.979444802,-0.032479063,0.600741267,1.000531793,0.11199443,0.431378931,1.126656055,0.172090277,0.621146739,1.020031691,0.123499438,0.434398174,1.138926387,0.187654331,0.645636082,1.017604113,0.017888708,0.437481016,1.194583774,0.070749722
