Class,1x,1y,1z,2x,2y,2z,3x,3y,3z,4x,4y,4z,5x,5y,5z,6x,6y,6z,7x,7y,7z,8x,8y,8z,9x,9y,9z,10x,10y,10z,11x,11y,11z,12x,12y,12z,13x,13y,13z,14x,14y,14z,15x,15y,15z,16x,16y,16z,17x,17y,17z,18x,18y,18z,19x,19y,19z,20x,20y,20z,21x,21y,21z,22x,22y,22z,23x,23y,23z,24x,24y,24z,25x,25y,25z,26x,26y,26z,27x,27y,27z,28x,28y,28z,29x,29y,29z,30x,30y,30z,31x,31y,31z,32x,32y,32z,33x,33y,33z
B_sharp,0.52821672,0.313446283,-0.168195516,0.536422849,0.300177187,-0.146998793,0.540146232,0.301646501,-0.146988258,0.54384464,0.303056777,-0.147046179,0.527243257,0.296381027,-0.146865219,0.524705291,0.29526794,-0.146912873,0.522385538,0.294179291,-0.146911278,0.54963553,0.309744,-0.043903127,0.522173166,0.298839927,-0.038874634,0.532841682,0.332546711,-0.130708307,0.522067189,0.327641159,-0.129469931,0.563332498,0.397781163,-0.021727007,0.497148037,0.364695221,-0.026245272,0.591069102,0.306241572,-0.045932136,0.49963817,0.238395855,-0.084858701,0.544489801,0.247200012,0.01802562,0.510468781,0.120505638,-0.082408786,0.530330658,0.231791094,0.002791352,0.520557523,0.088375203,-0.108903751,0.527996123,0.228404254,0.01243943,0.523481667,0.088460334,-0.110705495,0.531073451,0.236404553,0.018950613,0.520915329,0.096307054,-0.088825487,0.511054218,0.655321777,-0.009594944,0.46048817,0.62325561,0.009612427,0.501501739,0.847836375,-0.058980804,0.386568159,0.76499182,-0.006269012,0.496937662,1.058442593,0.026571238,0.318114102,0.887857497,0.073503524,0.48999089,1.081849813,0.027549714,0.314212829,0.915722668,0.074695751,0.497562885,1.11946702,-0.098179415,0.273409754,0.917420805,-0.041345626
B_sharp,0.528419495,0.312988907,-0.167495608,0.536560953,0.299796373,-0.145611048,0.540285766,0.301260799,-0.145600453,0.54398793,0.302670807,-0.145657331,0.527347088,0.29611823,-0.146207243,0.52476573,0.295053631,-0.146257028,0.52240628,0.294002861,-0.146256953,0.549753129,0.309370041,-0.040249389,0.522170484,0.298742652,-0.038913663,0.533162236,0.332075089,-0.129355848,0.522269726,0.327274203,-0.129097566,0.563360631,0.397728086,-0.018291196,0.497190177,0.364523441,-0.027121786,0.591211319,0.306241721,-0.043532196,0.499723107,0.238409579,-0.085693546,0.544639826,0.24721618,0.017490383,0.510855496,0.120468646,-0.082388543,0.530439258,0.231315508,0.001021993,0.521070361,0.085821062,-0.108765587,0.528215647,0.227722615,0.011148208,0.523975134,0.08786083,-0.110678628,0.531271577,0.233938232,0.018319627,0.521303296,0.095602639,-0.088811174,0.51105535,0.655305028,-0.00956565,0.46048969,0.62324214,0.009585134,0.501447797,0.847444773,-0.059470247,0.386574328,0.765022039,-0.010634303,0.496775061,1.058546901,0.027696198,0.318053514,0.887913704,0.070970215,0.489718378,1.081974149,0.028801102,0.314215958,0.916543484,0.072188638,0.497582525,1.11952579,-0.097451776,0.273025483,0.917604387,-0.045369808
B_sharp,0.528410017,0.312723726,-0.155119419,0.536535084,0.299553245,-0.133612007,0.540260077,0.301005542,-0.133605957,0.54397279,0.302409261,-0.133661538,0.527345657,0.295967996,-0.133490056,0.52476728,0.294943035,-0.133542985,0.522410512,0.293923616,-0.13354747,0.549771786,0.309162259,-0.031125376,0.522242427,0.29871431,-0.026410449,0.533159316,0.33180669,-0.118087515,0.522293687,0.327041745,-0.11694809,0.563556552,0.397604376,-0.013721539,0.497442573,0.364505351,-0.016694853,0.591210961,0.306241006,-0.043574724,0.499764919,0.238496438,-0.076908633,0.544562697,0.247069344,0.012236872,0.511158407,0.120433562,-0.070933357,0.530432582,0.229160503,-0.006692754,0.521333098,0.084385164,-0.098024972,0.528225899,0.225176856,0.00410928,0.524239659,0.08729475,-0.099052012,0.531270742,0.230871469,0.013095486,0.521534443,0.094900891,-0.077188179,0.511061668,0.655307293,-0.009743707,0.460519969,0.623243809,0.009767001,0.501426876,0.847524703,-0.059333242,0.386652887,0.764764071,-0.011653362,0.496675432,1.058595657,0.029132575,0.317955643,0.888198256,0.07260666,0.489461094,1.082109332,0.030656537,0.314216882,0.917289495,0.074092172,0.497669935,1.119608402,-0.094629385,0.272402406,0.917693317,-0.043883208
B_sharp,0.528178334,0.312338293,-0.154483601,0.536377788,0.299209028,-0.133524716,0.540079236,0.30068469,-0.133516818,0.543814659,0.302119672,-0.13356863,0.527317941,0.295644015,-0.132680222,0.524765193,0.294657081,-0.132733956,0.522414863,0.293671727,-0.132739186,0.549772382,0.308944017,-0.032335911,0.522455275,0.298566401,-0.024337206,0.532983303,0.331494182,-0.117860891,0.522269845,0.326758504,-0.11575897,0.563761175,0.397371262,-0.014630171,0.497617483,0.364359081,-0.012693258,0.591210246,0.305920064,-0.064122356,0.499802411,0.238418192,-0.07270322,0.544554532,0.244919315,-0.027203053,0.511175275,0.120037355,-0.070058689,0.530441225,0.225676075,-0.049795568,0.521435022,0.0832849,-0.097642355,0.52831465,0.221556559,-0.037930008,0.524305642,0.086907007,-0.098413415,0.531315327,0.22754167,-0.026295919,0.521575153,0.094327733,-0.076235227,0.511079311,0.655329823,-0.011351081,0.460521936,0.623248458,0.01137169,0.50139308,0.847928703,-0.059335254,0.386667788,0.764444292,-0.00922099,0.496676594,1.059831738,0.030388504,0.317784816,0.888256431,0.079306409,0.489456356,1.083762407,0.032174252,0.314178675,0.917459607,0.08118546,0.49796313,1.120562553,-0.093121432,0.272180855,0.91779834,-0.035900563
B_sharp,0.528172135,0.31196174,-0.157068938,0.536391199,0.298918694,-0.136394858,0.540103972,0.3004269,-0.136387438,0.543860018,0.301885933,-0.136423722,0.527340233,0.295355499,-0.135243267,0.524793386,0.294402003,-0.135292932,0.522442162,0.293442577,-0.135300264,0.549922824,0.308751851,-0.037599094,0.522515178,0.298430502,-0.028748816,0.533003092,0.331230491,-0.121734977,0.522286534,0.326542377,-0.11925298,0.563911736,0.397229552,-0.024309149,0.49765721,0.364371926,-0.018940438,0.591148734,0.305139005,-0.069226086,0.499560893,0.240743876,-0.083172359,0.544548273,0.244731709,-0.025023585,0.511170268,0.120640151,-0.082389548,0.53040421,0.224119276,-0.046193268,0.521405458,0.086287379,-0.110334158,0.528237045,0.219721749,-0.035711382,0.524287879,0.088006712,-0.11067234,0.531317174,0.226788253,-0.024550103,0.521529853,0.098973624,-0.088312149,0.511085629,0.655523598,-0.011359049,0.460489124,0.623416245,0.011378043,0.501413107,0.847959578,-0.055511128,0.386681825,0.764295816,-0.008635352,0.496809781,1.058840752,0.041101016,0.317560494,0.88838923,0.080016181,0.489614964,1.082416415,0.043326512,0.313864648,0.91755116,0.081923187,0.49802199,1.119579434,-0.082170591,0.272215068,0.918200254,-0.035498243
B_sharp,0.528172672,0.311310679,-0.15890041,0.536385953,0.298264086,-0.138110667,0.540098369,0.299732268,-0.13810192,0.543855429,0.301130176,-0.138145193,0.527388692,0.294887632,-0.137186065,0.524878144,0.294026494,-0.137238458,0.522551417,0.293128639,-0.137244254,0.549925685,0.308038831,-0.03823892,0.522593319,0.298145294,-0.029642161,0.533015549,0.330468744,-0.122955464,0.522403717,0.326041043,-0.120740518,0.564121366,0.39687857,-0.024845611,0.49770236,0.364192039,-0.022556165,0.590513051,0.304434091,-0.070848376,0.499945492,0.239136443,-0.093937285,0.544102967,0.24183318,-0.032256313,0.512650847,0.119097479,-0.090317771,0.529865384,0.220420823,-0.054765075,0.523035467,0.082786292,-0.118427113,0.527923703,0.216396093,-0.043729842,0.526118398,0.082649328,-0.117897131,0.53121978,0.224113628,-0.031843811,0.522701383,0.096167311,-0.095720634,0.511101067,0.655523598,-0.011340891,0.460486233,0.62341857,0.011359777,0.501413107,0.84858042,-0.052980024,0.386550665,0.764300287,-0.005997862,0.496720254,1.05905509,0.046351049,0.317149609,0.889374435,0.088815071,0.489516795,1.082650781,0.048544209,0.313310444,0.917738438,0.091263361,0.497899204,1.119836211,-0.079212502,0.27221638,0.918890476,-0.028369149
B_sharp,0.528151989,0.311115324,-0.160967499,0.536382735,0.298153907,-0.13994275,0.540094197,0.299641192,-0.139934853,0.543851495,0.301065713,-0.139977202,0.527391076,0.294774741,-0.139048085,0.52488631,0.293928981,-0.139101863,0.522562742,0.29304117,-0.139108717,0.549954116,0.308044612,-0.039570831,0.52261132,0.298113763,-0.031025395,0.53300643,0.330346107,-0.124900021,0.522404075,0.325921834,-0.122741029,0.564196467,0.396897256,-0.02611517,0.497700781,0.364304274,-0.023579709,0.590483844,0.304357558,-0.070137724,0.499961913,0.238908499,-0.093352765,0.544095397,0.241000488,-0.026047114,0.51309073,0.118813738,-0.08896412,0.529808939,0.218928352,-0.047637768,0.523589373,0.081825718,-0.116852358,0.527845025,0.214927629,-0.036739022,0.526253939,0.083202429,-0.116558373,0.531218648,0.223299846,-0.025556499,0.52301389,0.095699139,-0.09448082,0.511060536,0.655781865,-0.011337344,0.460460573,0.62368989,0.011355601,0.501412511,0.850066781,-0.053013425,0.386344969,0.764311731,-0.006139596,0.496471226,1.059617996,0.046318281,0.317010105,0.890868545,0.088081338,0.489147991,1.083246708,0.048443403,0.313227117,0.91869235,0.090408333,0.497845262,1.120323777,-0.079009429,0.272011817,0.919609606,-0.029411921
B_sharp,0.527864158,0.310724288,-0.148864582,0.536105752,0.297744423,-0.12763238,0.53977704,0.299182385,-0.127629593,0.543554068,0.300583005,-0.127676651,0.527291119,0.294573814,-0.12626338,0.524852633,0.293805957,-0.126315624,0.522556186,0.292973101,-0.12632075,0.549952507,0.307768703,-0.027894575,0.522771478,0.298100621,-0.016962223,0.532868683,0.329926312,-0.113131978,0.522390187,0.325720102,-0.11020001,0.564475298,0.396859586,-0.018691028,0.497808993,0.364432782,-0.009129937,0.590328395,0.304291189,-0.068477198,0.499862999,0.24083288,-0.07727585,0.544121146,0.24087961,-0.025395816,0.513086915,0.119378142,-0.078414232,0.52985698,0.218664914,-0.047662888,0.523510695,0.085283473,-0.107043825,0.528022647,0.214733213,-0.036538977,0.52618897,0.084957793,-0.105618201,0.531325698,0.223202601,-0.02485502,0.52300036,0.09928222,-0.08373291,0.511053801,0.655799627,-0.012200262,0.46045655,0.623699307,0.012224002,0.501365602,0.850077569,-0.056334306,0.386109173,0.764349341,-0.009265425,0.496146142,1.059672117,0.043495826,0.316867918,0.892142296,0.075530075,0.488853276,1.083325744,0.045736887,0.31313619,0.919581413,0.076837078,0.497627884,1.120359182,-0.080116764,0.271937996,0.919996321,-0.041874215
B_sharp,0.527860284,0.310614139,-0.150426477,0.536105752,0.29767561,-0.12970309,0.539779544,0.29912433,-0.129696995,0.543563545,0.300544053,-0.129742011,0.527291596,0.294537306,-0.12867938,0.524853528,0.29378894,-0.128728732,0.522556663,0.292964935,-0.12873736,0.549990535,0.307792097,-0.029937621,0.52277118,0.298113495,-0.02070478,0.532873034,0.329863966,-0.11442057,0.522394896,0.325669497,-0.111854531,0.564514518,0.396870166,-0.019033618,0.497754157,0.364631921,-0.012262465,0.589970529,0.303864211,-0.06055662,0.499858379,0.240493625,-0.078958586,0.544061482,0.239766866,-0.002682018,0.513065338,0.119462498,-0.077036701,0.529836357,0.210893244,-0.022015084,0.523554265,0.084685996,-0.105368912,0.528006434,0.212859094,-0.011644596,0.526153982,0.085732654,-0.104097009,0.531326234,0.22162196,-0.002093451,0.52300024,0.099098586,-0.082438454,0.510919929,0.656051874,-0.011896694,0.460300028,0.623956859,0.01191368,0.501320601,0.850855589,-0.054334603,0.385724515,0.76478672,-0.009685826,0.49611181,1.0602355,0.045778997,0.316856384,0.893631399,0.076899543,0.488778502,1.08392179,0.048007213,0.313135982,0.920432031,0.078401662,0.497724682,1.120739698,-0.078135855,0.271915406,0.920914233,-0.040280521
B_sharp,0.527893186,0.310398638,-0.152772933,0.53615135,0.297455102,-0.132087097,0.539830327,0.298911572,-0.132079273,0.543634057,0.300341278,-0.132129028,0.527363181,0.294338167,-0.131182998,0.524942994,0.293613642,-0.131232545,0.52265799,0.292811215,-0.131237924,0.55010581,0.307655513,-0.031554081,0.52289021,0.298015147,-0.02264167,0.532952249,0.329611599,-0.116304994,0.522491157,0.32548359,-0.113854393,0.564587593,0.39684242,-0.019843627,0.497753799,0.364692062,-0.013541867,0.589349866,0.303666413,-0.063098125,0.499842703,0.240822941,-0.082123443,0.543082595,0.236941352,-0.010426749,0.513148427,0.119677477,-0.078071885,0.528953075,0.209561363,-0.031201776,0.523503006,0.086953305,-0.106416106,0.527811527,0.209615648,-0.020961823,0.526140571,0.086760931,-0.104724959,0.53090471,0.218206868,-0.010122612,0.522973001,0.101261035,-0.083278239,0.510831952,0.656202078,-0.011679829,0.46001476,0.624207258,0.011690847,0.501317859,0.850860178,-0.052595634,0.385208338,0.765021682,-0.009486878,0.496145308,1.060094595,0.048911333,0.316806346,0.894381464,0.077839725,0.488779396,1.083790302,0.051285379,0.313152045,0.920929193,0.07950294,0.49834165,1.120483637,-0.07383848,0.27182132,0.921324134,-0.039523661
B_sharp,0.527892768,0.309565932,-0.153488547,0.536149979,0.296800435,-0.132215291,0.539821923,0.298262209,-0.132211,0.543621659,0.299704731,-0.13225767,0.527410626,0.293792605,-0.131814688,0.525028586,0.293161005,-0.13186653,0.522777081,0.292429537,-0.131877586,0.550090671,0.307423234,-0.030853519,0.522954941,0.297799945,-0.024380682,0.532944679,0.328866869,-0.116901025,0.522518516,0.324838936,-0.115198553,0.564573348,0.396839529,-0.019398855,0.497629493,0.364692867,-0.015510546,0.588258326,0.303739965,-0.063676149,0.499841392,0.241932556,-0.082488969,0.541772246,0.235932365,-0.016508685,0.513159573,0.119972609,-0.078025147,0.527852714,0.202818617,-0.038262717,0.523475766,0.08901225,-0.106141269,0.527277708,0.207965836,-0.027790561,0.526059031,0.088464774,-0.104875028,0.530149102,0.216563523,-0.016270828,0.522847772,0.103093192,-0.083349153,0.510748386,0.656592727,-0.011353442,0.459818691,0.624467015,0.011360397,0.501309097,0.851763427,-0.052440297,0.384881318,0.765553355,-0.009387856,0.496148884,1.060677052,0.048174836,0.31658572,0.894926965,0.079436637,0.488779217,1.084467292,0.050427366,0.312924892,0.921174765,0.081420258,0.498355716,1.120926619,-0.075251207,0.271802366,0.921608627,-0.038584042
B_sharp,0.528087258,0.309278458,-0.154095888,0.536285043,0.296511322,-0.132661432,0.539950371,0.297968864,-0.132656306,0.543754756,0.299405426,-0.13270393,0.527556002,0.293551296,-0.132709846,0.525158465,0.292949259,-0.132762417,0.522882819,0.292247593,-0.132772371,0.550155163,0.30714494,-0.030877709,0.522961199,0.29764685,-0.025631815,0.533142626,0.328515172,-0.117394783,0.522697031,0.32457751,-0.116313756,0.564573169,0.396838427,-0.01652104,0.497367144,0.364620835,-0.019053381,0.588337243,0.303880125,-0.046053112,0.499995887,0.241493583,-0.086740509,0.541729987,0.236110777,0.018723439,0.513244689,0.120057814,-0.076852664,0.527690768,0.20366168,0.001586564,0.523437142,0.08958751,-0.103324965,0.527243495,0.208190501,0.01259,0.526047945,0.088805877,-0.102650866,0.530084491,0.216807425,0.019741962,0.522827446,0.103595257,-0.082130231,0.510479689,0.656823337,-0.009399575,0.459525287,0.624632418,0.00940594,0.501289666,0.851764143,-0.052210849,0.384839803,0.765647829,-0.015452066,0.496070087,1.060656667,0.047820397,0.316539705,0.894926131,0.069489285,0.488588482,1.084344268,0.049999066,0.312803149,0.921067357,0.071199767,0.498345137,1.120950818,-0.07590349,0.271846056,0.921688318,-0.047826983
B_sharp,0.528121412,0.309264004,-0.152518302,0.536316276,0.29648754,-0.131066054,0.539978147,0.29794693,-0.131062657,0.543787479,0.299387097,-0.131112933,0.527648985,0.293530911,-0.13143307,0.525280118,0.292931855,-0.131484121,0.52302587,0.292232484,-0.131493688,0.550185561,0.307138979,-0.0294491,0.523039281,0.297595084,-0.026022758,0.533161223,0.328499675,-0.115863129,0.522801876,0.324535102,-0.115300536,0.564574838,0.396964848,-0.014428087,0.497271866,0.364656538,-0.019225458,0.588359654,0.304171979,-0.042374991,0.500218034,0.241309062,-0.087528192,0.541751683,0.236197889,0.022917824,0.513408303,0.120197922,-0.07658907,0.527689338,0.205403939,0.005827731,0.523419738,0.090121917,-0.102780305,0.527240336,0.208275437,0.016572278,0.526066303,0.089128695,-0.102404892,0.530066133,0.217013925,0.023876093,0.522825718,0.104048923,-0.081912056,0.510314345,0.657116115,-0.008877495,0.459313542,0.624765515,0.008884538,0.501250029,0.851914644,-0.052352916,0.384551972,0.765781939,-0.015059704,0.495993137,1.062004566,0.044464223,0.316419065,0.895216107,0.070994161,0.488430917,1.085637927,0.046439193,0.312752664,0.921422899,0.072827026,0.498354197,1.122760653,-0.077176943,0.271711588,0.921828985,-0.045451861
B_sharp,0.52815634,0.309158444,-0.168917939,0.536344826,0.296445012,-0.146994174,0.539998531,0.297914684,-0.146989211,0.543805897,0.299369544,-0.147056162,0.527663887,0.293462276,-0.148190126,0.52528441,0.292856097,-0.148248941,0.52302742,0.292150736,-0.148260593,0.550203323,0.307165921,-0.040996291,0.523002088,0.297525376,-0.041874085,0.53318727,0.328400046,-0.130226806,0.522803605,0.324351132,-0.130899087,0.564545274,0.397270977,-0.017287087,0.496641308,0.36456728,-0.034164008,0.58842051,0.304733187,-0.041148767,0.500184417,0.240559265,-0.099140838,0.542140782,0.23627542,0.025775513,0.513652623,0.117524415,-0.080380321,0.528174281,0.205911785,0.010411249,0.524047136,0.08578337,-0.105175957,0.527376354,0.204464778,0.021283431,0.526876807,0.084310323,-0.104727365,0.53038615,0.217083678,0.026941752,0.523271322,0.099951394,-0.085447572,0.510178864,0.657318652,-0.007781188,0.458953708,0.624942541,0.007793515,0.501231134,0.852851868,-0.0523986,0.384102046,0.766584516,-0.014439411,0.496259302,1.062840223,0.044491675,0.316220343,0.896147728,0.074094228,0.488517225,1.086477637,0.046536304,0.312626749,0.921822786,0.076409899,0.499667972,1.124003291,-0.077495053,0.2715832,0.922508895,-0.044129737
B_sharp,0.528158486,0.308835357,-0.173080355,0.536345124,0.296208709,-0.151221424,0.539996505,0.297683358,-0.151216775,0.543802619,0.299150407,-0.151277781,0.527665734,0.293177128,-0.152456164,0.525286496,0.292554677,-0.152514309,0.523027956,0.291829944,-0.152528971,0.550205886,0.307058752,-0.045100134,0.522981048,0.297287941,-0.04629416,0.533190846,0.328036189,-0.134350568,0.522802532,0.323877811,-0.135026529,0.564542711,0.397284538,-0.022462528,0.496022165,0.36432296,-0.039070718,0.588432074,0.304940194,-0.057890765,0.500182152,0.240357041,-0.107760169,0.542152584,0.236371502,-0.011220223,0.513647974,0.118051045,-0.094251662,0.528018534,0.206435457,-0.030828159,0.524160028,0.085295707,-0.120437384,0.527340293,0.204874203,-0.019395839,0.526852608,0.086287096,-0.11962162,0.530277073,0.216824591,-0.010531426,0.523286223,0.09950947,-0.099277601,0.510098875,0.657436669,-0.007458313,0.458601654,0.625001669,0.007471215,0.501222491,0.852818549,-0.050477147,0.38365975,0.767076015,-0.014126286,0.49643594,1.061589599,0.053566456,0.315813035,0.898317099,0.075632058,0.488585144,1.085199356,0.056366254,0.312380612,0.923549235,0.077874318,0.500704348,1.12272191,-0.069371961,0.271565825,0.924407601,-0.043078143
B_sharp,0.528127849,0.30868718,-0.171483576,0.536332488,0.296149939,-0.149716049,0.539973795,0.297641844,-0.14970994,0.543776572,0.299130261,-0.149767861,0.527662992,0.29306069,-0.150677308,0.525284946,0.292414308,-0.15073432,0.523025274,0.291660339,-0.150746077,0.550208151,0.307085574,-0.044544131,0.52298367,0.297074616,-0.044646114,0.533148289,0.327901721,-0.133252949,0.522759378,0.323631018,-0.133581996,0.564522922,0.397301108,-0.02238458,0.495604098,0.364234626,-0.036967866,0.588361681,0.305572063,-0.058207624,0.499760449,0.242278501,-0.103973269,0.542160153,0.236438483,-0.009946665,0.513563633,0.11966376,-0.091602936,0.527866662,0.203731477,-0.029395953,0.524108469,0.088921443,-0.117943093,0.527304173,0.204785079,-0.018074617,0.526836932,0.088864736,-0.117324509,0.530183256,0.216145128,-0.009179715,0.523251534,0.10295286,-0.096781209,0.510073602,0.65744406,-0.007356883,0.458478123,0.625012636,0.007372141,0.50119555,0.852349877,-0.050529342,0.383458197,0.767363489,-0.015174573,0.496594191,1.060871005,0.052868713,0.3157278,0.8993119,0.074785754,0.488673598,1.084429741,0.055576932,0.312375844,0.924141705,0.076732472,0.501257956,1.121959686,-0.07017418,0.271534383,0.925132573,-0.045486219
B_sharp,0.52800715,0.308695823,-0.170380339,0.53626287,0.29620707,-0.14872095,0.539859593,0.297708303,-0.148714304,0.543618679,0.29922846,-0.14877297,0.527643204,0.293094039,-0.149402872,0.525274873,0.292435527,-0.149459362,0.523018718,0.291673988,-0.149471581,0.550140858,0.307394356,-0.043830484,0.523007631,0.2970891,-0.043524947,0.532942951,0.327900767,-0.132247314,0.5226475,0.323621541,-0.132273465,0.564508319,0.397556037,-0.022315562,0.495373487,0.364232332,-0.035239708,0.588365555,0.306771308,-0.061394889,0.497856557,0.243423268,-0.101971589,0.54216665,0.237902507,-0.013655856,0.513092399,0.1221058,-0.090368882,0.527848125,0.206838742,-0.033107869,0.523817062,0.091638915,-0.116568886,0.527300239,0.205460742,-0.02178213,0.526636004,0.090888925,-0.116379693,0.530225635,0.217029437,-0.012757964,0.522906184,0.105396174,-0.095762417,0.51007247,0.657453418,-0.007378112,0.458387464,0.625020087,0.007392555,0.501186967,0.85240978,-0.051038109,0.383262277,0.768048167,-0.015030136,0.496649444,1.060921431,0.051961415,0.315644681,0.900796771,0.074874915,0.488685042,1.084447145,0.054548681,0.312390715,0.926036894,0.076683447,0.501469731,1.122115016,-0.0702978,0.271202058,0.925652206,-0.045972031
B_sharp,0.527634799,0.308572382,-0.154665723,0.536072195,0.29618156,-0.133056328,0.539665461,0.297689885,-0.133062482,0.543435216,0.299221963,-0.133130774,0.527371883,0.293056428,-0.13142091,0.525013804,0.292392671,-0.131479889,0.52276808,0.291630566,-0.131492019,0.55012238,0.3074615,-0.029846391,0.52301538,0.297081739,-0.017962325,0.532767892,0.32782039,-0.117317513,0.522378564,0.323466241,-0.11418929,0.564499915,0.397705913,-0.014312823,0.49536252,0.36421594,-0.003778899,0.587820411,0.306914479,-0.063361242,0.496701539,0.246069267,-0.061087709,0.541322112,0.238117605,-0.02108936,0.512012124,0.124517843,-0.059379537,0.527544618,0.205646381,-0.042526361,0.522845328,0.093085967,-0.088747188,0.527195215,0.200942189,-0.030607019,0.525982499,0.091517933,-0.086970255,0.529851317,0.211629719,-0.020020822,0.522378683,0.105659366,-0.064906731,0.510064006,0.657409728,-0.009509372,0.458292484,0.625023961,0.009542469,0.501140058,0.852413177,-0.052416455,0.383227646,0.768458486,-0.01034576,0.496691167,1.06165576,0.051352747,0.315641791,0.901507258,0.086390324,0.488775432,1.085546732,0.053887703,0.312451631,0.927174628,0.088682041,0.501449287,1.122541189,-0.070567355,0.270770311,0.925759614,-0.03407868
B_sharp,0.527097642,0.308622628,-0.155589074,0.53576982,0.296299338,-0.133998081,0.539385855,0.297845662,-0.134003133,0.543169737,0.29943645,-0.134071261,0.526787221,0.293094009,-0.132361099,0.524349093,0.29240635,-0.132420525,0.522039831,0.291633338,-0.132431895,0.550023198,0.308003038,-0.030489156,0.522594094,0.297143817,-0.017821521,0.532336473,0.327968478,-0.118099712,0.521622241,0.323509336,-0.114904404,0.564248204,0.397842526,-0.013834302,0.495306432,0.364244133,-0.002280486,0.587159991,0.307269216,-0.064639524,0.495557636,0.248168051,-0.058273602,0.541343629,0.23820208,-0.024743032,0.511279225,0.126188606,-0.058584023,0.527549505,0.204623133,-0.046519477,0.521788657,0.094074629,-0.088431031,0.527210057,0.198259249,-0.034666348,0.525245428,0.092037253,-0.086577408,0.529883742,0.209072128,-0.023684558,0.521902323,0.105585277,-0.064168781,0.509992957,0.657417655,-0.010135441,0.458151668,0.62514782,0.010177175,0.501113534,0.852112174,-0.05236987,0.383167773,0.769119263,-0.008953895,0.496736854,1.061683774,0.054601133,0.315639704,0.902034163,0.089914478,0.488826215,1.085600376,0.057692312,0.312473685,0.927739978,0.092340052,0.501541495,1.122543454,-0.069382206,0.270680249,0.926414132,-0.031717863
B_sharp,0.526929855,0.30905202,-0.162023336,0.535670161,0.296789348,-0.140619531,0.539308429,0.298403949,-0.140620038,0.543112338,0.300073773,-0.140695617,0.526495576,0.293332219,-0.138150528,0.523981929,0.292559564,-0.138213292,0.521603703,0.291732311,-0.138219789,0.549977183,0.30868724,-0.03642647,0.521898091,0.297238618,-0.01839323,0.532189071,0.328601599,-0.124127068,0.521233439,0.323884517,-0.11982429,0.56404525,0.397929311,-0.016206386,0.49516511,0.364250779,-0.007072921,0.586959839,0.307473361,-0.064398095,0.494913042,0.248433068,-0.062340111,0.541573346,0.238313437,-0.015308803,0.510619998,0.127180085,-0.06269487,0.528337061,0.204749808,-0.035207242,0.520742297,0.094567597,-0.092181332,0.527282357,0.198571742,-0.024882611,0.524331808,0.092350617,-0.090560101,0.530005395,0.209105358,-0.01442876,0.521318853,0.106094807,-0.068308376,0.509959221,0.657384276,-0.010716439,0.457984298,0.625156462,0.010760684,0.50110811,0.852114558,-0.053012788,0.383130968,0.769759178,-0.005165555,0.496906459,1.061962247,0.054288197,0.315388411,0.902159691,0.095042519,0.489050716,1.085931897,0.057260238,0.312347263,0.927968919,0.097520173,0.501653075,1.122957826,-0.072047815,0.270621479,0.926993132,-0.026002442
B_sharp,0.526983321,0.30962041,-0.166350901,0.535773396,0.297436833,-0.14477621,0.539419115,0.299124479,-0.144771948,0.54322207,0.300882399,-0.144848078,0.526537895,0.293758124,-0.14282307,0.523995638,0.29290548,-0.142883986,0.521610379,0.292011559,-0.142885879,0.549998939,0.309821039,-0.039591622,0.52186501,0.29749462,-0.023674168,0.532201231,0.329371542,-0.128035337,0.521238148,0.324411422,-0.124409422,0.563938022,0.398214072,-0.019555036,0.495154202,0.364354879,-0.009505614,0.587709844,0.308152467,-0.066413052,0.494571537,0.248623535,-0.064650163,0.541984797,0.239161506,-0.018921122,0.509999156,0.127346069,-0.06501551,0.52867806,0.206281975,-0.039804857,0.520109594,0.09465088,-0.093003429,0.527291358,0.198916942,-0.029076066,0.523885131,0.092465952,-0.091212139,0.530053198,0.212664187,-0.018095592,0.520925164,0.106088504,-0.070380166,0.509886682,0.657138884,-0.011883087,0.457853556,0.625080466,0.011932116,0.501103878,0.851012349,-0.055785101,0.383224249,0.769767761,-0.00538927,0.496935219,1.061045289,0.050286062,0.315677643,0.902610004,0.092856362,0.489084154,1.085116863,0.052982606,0.312967956,0.930446565,0.095242515,0.50212568,1.12163353,-0.075079218,0.270460725,0.926989138,-0.027672391
